,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CalculatedTotalCharges,Churn
658,3105,1,0,1,1,-1.2395040756535771,1,0,2,1,1,1,1,1,1,1,0,3,-1.494098368940895,-0.9915249035603407,-0.9906846322453031,1
659,1416,1,0,1,0,0.18653456901728277,1,0,2,1,1,1,1,1,1,0,0,0,-1.477478147256109,-0.699569098530211,-0.6757203225266573,0
660,3998,0,0,0,0,-1.1580161531009565,0,1,0,0,0,0,0,0,0,0,1,3,-1.3478404181147754,-0.964987477534557,-0.9653815057863078,1
661,5742,0,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,0,3,-0.6497911073537496,-0.8182264672689392,-0.8083961400590332,0
662,2109,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4874502802669807,-0.9985177248821806,-0.999361882418414,0
663,6725,1,0,1,1,1.3273654847539706,1,2,0,2,2,0,0,0,2,2,1,3,0.1579516665268661,0.9599575514446027,0.988103759012654,0
664,6180,0,0,1,1,1.0014137945434884,1,0,2,1,1,1,1,1,1,2,0,0,-1.5057325241202457,-0.49223304930632067,-0.5173881062636072,0
665,1923,0,0,0,0,-1.1987601143772668,1,0,1,0,0,2,0,0,0,0,1,3,0.33080197204864403,-0.9023167981170582,-0.9091891350723958,0
666,5327,0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.16127571086382367,-0.9433251729981319,-0.9467022344212902,1
667,3921,1,0,0,0,0.6754621043330061,0,1,0,0,0,2,0,0,0,0,1,0,-1.150059780065818,-0.36627402802018233,-0.3547503841894715,0
668,2705,0,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,0,0,0,0,3,-0.6364949300059205,-0.9230746683500277,-0.9275813727166743,1
669,122,0,0,1,0,1.5310852911355222,0,1,0,0,2,2,2,2,2,2,0,0,-0.2326235430656127,0.7747249942222381,0.7784587452882556,0
670,3990,0,0,1,1,0.8384379494382472,1,0,2,1,1,1,1,1,1,1,1,0,-1.494098368940895,-0.5487712229589252,-0.5436406519527393,0
671,2149,1,0,1,1,0.8384379494382472,1,2,2,1,1,1,1,1,1,2,0,1,-1.304627841734331,-0.4178929614369185,-0.4102362103600258,0
672,2286,0,0,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,3,0.3407741050595158,-0.9742524143016636,-0.9750744137404952,1
673,6409,1,0,0,0,-0.42462485012737144,1,2,2,1,1,1,1,1,1,0,1,1,-1.327896152093032,-0.7896816382769491,-0.7667983300688523,0
674,559,1,1,0,0,0.797693988161937,0,1,0,0,2,0,0,2,2,0,1,2,-0.5201533782124163,0.11806157116693747,0.12040082121853807,1
675,2616,1,1,0,0,1.3273654847539706,1,2,1,2,0,2,2,2,2,2,1,2,1.5141617560054308,2.1895470166791653,2.1592013396279346,0
676,1595,0,0,0,0,0.6347181430566958,1,2,2,1,1,1,1,1,1,1,0,0,-1.3378682851039039,-0.4761958849499243,-0.487845712544466,0
677,557,0,0,0,0,-1.2395040756535771,0,1,0,0,0,0,0,0,2,0,1,2,-1.000477784902741,-0.9798996138549476,-0.9775693991592269,1
678,4069,1,0,0,0,-1.1987601143772668,1,2,1,0,2,2,0,2,2,0,0,3,1.4343846919184566,-0.8690071445019849,-0.865206737248383,0
679,1946,1,0,1,0,0.512486259227765,1,2,1,0,2,0,0,0,0,0,0,0,0.5518509204563025,0.6584941565415614,0.6093296452220219,0
680,997,1,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,0,2,0,0,2,0.5053142997389005,-0.9720685363494171,-0.9728885415594827,1
681,5296,0,0,1,1,1.1643896396487294,1,0,0,0,0,2,2,2,2,2,1,0,0.2992235508475499,1.0291798647188415,0.9797356220772622,0
682,3492,1,0,0,0,-1.1987601143772668,1,0,0,2,0,0,2,2,0,0,1,1,-0.013236616826432828,-0.9210452060105663,-0.92290051511693,0
683,5147,0,1,0,0,0.3087664528462136,1,2,1,0,0,2,2,2,2,1,1,1,1.2947748297662514,0.840506045268694,0.824384140606502,0
684,5695,0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,3,0.20947435374970363,-0.9759951047888099,-0.9768186955819095,0
685,1050,0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,2,0,0,0,1,2,-0.4952230456852367,-0.9853482790489364,-0.9861804107813981,0
686,3768,1,0,0,0,0.7569500268856267,1,2,2,1,1,1,1,1,1,1,1,0,-1.336206262935425,-0.44864372775440997,-0.4541965286670586,0
687,40,1,1,0,0,-1.2395040756535771,1,0,0,2,0,0,0,0,0,0,1,2,-0.5168293338754589,-0.9671713554868038,-0.96471912027691,1
688,647,1,0,0,0,0.797693988161937,0,1,0,0,2,0,0,0,0,1,0,3,-1.1533838244027754,-0.2911398027135995,-0.3170385691877577,0
689,3575,1,0,0,0,0.7569500268856267,1,2,1,0,0,0,0,0,2,0,0,0,0.6183318071954478,0.823321793503037,0.8700445817209894,0
690,5865,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4741541029191516,-0.9983412498961407,-0.9991852462825747,0
691,4722,1,0,1,1,-0.05792919864057891,1,2,0,2,2,0,2,0,2,1,1,0,0.3474221937334304,0.027000478370233557,0.021904095971087844,0
692,6765,1,0,0,1,0.5939741817803856,1,0,2,1,1,1,1,1,1,1,0,1,-1.4708300585821945,-0.5604185720375735,-0.5817057392261319,0
693,1564,0,0,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,1,1,0.3424361272279943,-0.8879340867547881,-0.9087254652158173,1
694,1845,0,1,0,0,-0.42462485012737144,1,0,2,1,1,1,1,1,1,1,1,3,-1.4874502802669807,-0.8233883606106128,-0.8134302699304564,0
695,1702,0,0,1,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4675060142452372,-0.9982530124031205,-0.9990969282146549,0
696,45,1,0,1,0,1.6125732136881425,1,2,0,0,2,2,2,2,2,2,1,0,0.6765025830921999,1.7792647335091325,1.6990862852832544,0
697,4160,1,0,1,1,-1.1987601143772668,1,0,0,0,0,2,0,0,0,0,1,2,-0.48691293484284354,-0.9331778613008248,-0.9417785021347669,1
698,7023,1,1,1,1,0.5939741817803856,1,0,1,0,2,0,0,2,0,1,1,0,0.6698544944182854,0.7653497605888565,0.7548999006706746,0
699,5913,1,0,1,1,1.6125732136881425,1,2,0,2,0,2,2,0,0,2,1,1,0.05656831424966958,1.1154540735192071,1.1061187772703591,0
700,1045,1,0,1,1,1.368109446030281,1,2,0,0,0,2,0,2,0,2,1,0,-0.04980110453296304,0.8410795889733245,0.836660352047341,0
701,6636,1,0,0,0,0.10504664646466222,1,2,1,0,0,0,0,2,0,0,0,2,0.6100216963530546,0.24933690140753442,0.2769225170892343,0
702,1198,1,0,0,0,-0.13941712119319946,1,2,1,0,0,0,0,0,2,0,1,2,0.6681924722498068,0.1027523661279566,0.07902380639815683,0
703,4922,0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,1,3,-1.4708300585821945,-0.9925396347300716,-0.9900664057698652,0
704,1009,1,0,0,0,-1.1580161531009565,1,0,0,0,2,0,0,0,0,0,0,3,-0.5168293338754589,-0.9153980064572825,-0.9212224718264556,0
705,5065,0,0,0,0,-0.3023929662984406,1,0,1,2,2,0,0,0,0,0,1,0,0.5003282332334644,-0.11821637576753333,-0.12669105330381492,1
706,5374,0,0,0,0,1.3273654847539706,1,0,0,2,2,0,2,0,0,2,1,3,-0.17279074500038175,0.6425893484246954,0.7025052068773099,0
707,5907,1,1,0,0,-0.22090504374582004,1,2,1,0,2,0,2,2,2,1,1,0,1.3246912287988668,0.30031611299987526,0.23951981532523958,0
708,2098,1,0,1,0,-0.13941712119319946,1,0,1,0,0,2,0,0,0,0,1,1,0.3490842159019089,-0.008779825049401497,-0.043914944146071944,0
709,2332,1,0,1,1,-0.13941712119319946,1,2,0,0,2,2,0,2,2,0,0,1,0.5086383440758576,-0.03154509824857742,0.01755443112604224,0
710,698,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.504070501951767,-0.9987383186147307,-0.9995826775882132,1
711,5617,0,0,1,0,-0.506112772679992,1,0,1,0,0,2,2,0,0,0,1,3,0.5385547431084732,-0.2645361985680509,-0.29283941857775875,0
712,6796,0,0,0,0,1.0421577558197987,1,2,2,1,1,1,1,1,1,2,1,1,-1.3328822185984677,-0.3371997740700719,-0.3755934482185218,0
713,3850,0,0,0,1,-0.7505765403378537,1,2,1,2,0,0,2,0,0,0,1,3,0.7047569599563366,-0.49379926480742675,-0.4765409998507439,0
714,3007,1,0,1,0,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,3,-1.3096139082397669,-0.25253589951732247,-0.20063535566958735,0
715,3954,1,0,0,0,0.5532302205040753,1,2,1,2,0,0,0,2,0,0,1,1,0.8094643565704907,0.8657199088991768,0.8027020549322148,0
716,68,0,0,1,0,1.5718292524118322,0,1,0,0,2,2,2,2,2,2,0,0,-0.2176653435493049,0.8217555780019308,0.8180914782672231,0
717,6998,1,0,0,0,-0.01718523736426863,1,2,1,0,0,0,0,0,2,0,1,0,0.6931228047769863,0.1680922297093126,0.20209503404426485,0
718,1253,0,0,0,0,-0.26164900502213034,0,1,0,0,0,2,0,2,2,0,1,1,-0.4802648461689289,-0.4437465468917966,-0.43012985515893915,0
719,4925,1,1,1,0,1.4495973685829016,1,2,1,0,0,2,0,0,0,0,1,1,0.5169484549182508,1.4585655651277176,1.40454552877104,0
720,3280,1,0,1,1,-1.2395040756535771,1,0,2,1,1,1,1,1,1,1,0,3,-1.4824642137615447,-0.9920322691452061,-0.990375519007584,0
721,5971,1,0,1,1,1.1643896396487294,1,0,2,1,1,1,1,1,1,2,0,1,-1.4708300585821945,-0.43119476350969277,-0.45466019852363715,0
722,3488,0,0,1,1,-1.1580161531009565,1,2,1,0,0,0,0,0,2,0,1,2,0.703094937787858,-0.8391387531146939,-0.8563970099733925,1
723,1090,1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,0,1,2,-0.6464670630167922,-0.9449355072457482,-0.9481374030249854,1
724,3720,1,1,1,0,0.02355872391204165,1,2,1,0,0,0,0,2,2,0,1,2,0.9873007285977041,0.3627661986848241,0.36888370531062653,1
725,4632,1,1,1,0,-0.9542963467194051,1,0,2,1,1,1,1,1,1,0,1,3,-1.4475617482234935,-0.9171186375711735,-0.9237616162791471,0
726,3486,0,0,0,0,-0.42462485012737144,1,2,2,1,1,1,1,1,1,2,0,3,-1.28135953137563,-0.7400480484531644,-0.753197347609218,0
727,4814,0,0,1,1,-1.1172721918246462,1,0,1,0,0,0,0,2,0,0,1,2,0.5335686766030371,-0.8502566772352218,-0.8297028739446619,0
728,1848,0,1,0,0,-0.09867315991688919,1,2,1,2,2,2,0,0,0,0,0,1,0.8942274871629008,0.2094976733089766,0.20659925550816968,1
729,1893,1,0,0,0,1.3273654847539706,1,2,0,0,2,2,2,0,2,2,1,1,0.3125197281953792,1.11282900810186,1.1215744391563074,0
730,4558,0,0,0,0,0.512486259227765,1,2,1,0,0,2,2,0,0,0,1,2,0.7463075141683023,0.7316650976284477,0.7255783021213327,1
731,4688,1,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,3,-1.477478147256109,-0.9664433961693882,-0.9632839516732148,0
732,835,1,0,1,1,-0.3023929662984406,1,0,1,0,2,0,0,0,0,0,1,2,0.35573230457582355,-0.1686441030284987,-0.17471400273515408,0
733,5346,0,0,1,1,1.6125732136881425,1,2,1,2,0,0,0,0,0,2,0,0,0.4737358785378064,1.5209494726929014,1.5051398081315832,0
734,805,0,0,1,0,-0.22090504374582004,1,2,1,0,0,2,0,0,2,0,0,0,0.8427047999400633,0.06181016936664801,0.0666371973724182,0
735,5370,1,0,1,1,-0.01718523736426863,0,1,0,0,0,2,0,2,2,0,0,1,-0.47195473532653576,-0.27788211938733526,-0.2931926908494375,0
736,4708,0,0,0,0,-0.09867315991688919,1,2,1,0,2,2,2,2,2,1,0,1,1.5174858003423883,0.4604892222045427,0.4549938215323383,0
737,1730,1,0,1,0,1.5310852911355222,1,0,1,2,2,2,2,0,2,2,0,1,1.2033636104999266,2.118670250410801,2.1138279322341864,0
738,900,1,1,0,0,0.3902543753988342,1,2,1,0,2,0,0,0,0,0,1,0,0.48370801154867815,0.4680114684845028,0.4634723560526299,0
739,5300,0,1,1,0,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,1,0,0.8327326669291911,1.9474233358321158,1.8485204562033941,0
740,3054,0,0,0,0,0.5939741817803856,1,2,0,2,0,2,2,0,0,2,1,3,0.0067076491953105815,0.26321224718493924,0.3408427187461204,0
741,4912,0,0,0,0,-1.2395040756535771,1,0,1,2,0,2,0,0,0,0,1,2,0.5202724992552084,-0.9468767320921895,-0.9371638830859622,0
742,3618,1,0,0,0,-0.9135523854430948,1,2,1,2,0,0,0,2,2,0,0,2,1.1219245242444733,-0.5624039156305248,-0.573028489053021,1
743,2822,0,0,1,1,1.1643896396487294,1,2,2,1,1,1,1,1,1,2,1,3,-1.3528264846202114,-0.3228170627078018,-0.35903381048357713,0
744,1117,0,0,0,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,1,1,-0.6896796393972369,-0.9181774874874143,-0.9109554964307899,0
745,1714,0,1,1,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,1,1,1.5291199555217385,2.4701863632294723,2.5146153244538048,0
746,4907,1,1,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,0,1.6670677955054654,2.6087854053907344,2.646562517925843,0
747,2780,0,1,0,0,-1.1987601143772668,1,0,1,0,0,2,0,0,0,0,0,3,0.3407741050595158,-0.917846596888589,-0.9087917037667571,0
748,4548,1,0,1,0,0.6347181430566958,1,0,2,1,1,1,1,1,1,2,0,3,-1.5140426349626388,-0.6301041321501674,-0.6001862949383301,0
749,5955,0,0,0,0,1.24587756220135,1,0,1,0,0,2,2,2,0,1,1,1,0.8393807556031058,1.559023950931058,1.4969924663659906,0
750,5838,0,0,0,0,-0.22090504374582004,1,0,0,2,2,0,0,0,0,0,1,3,-0.26918803077214243,-0.27810271311988544,-0.332185117835987,0
751,6650,1,0,1,1,1.5310852911355222,1,0,0,2,2,2,0,2,2,2,1,1,0.5103003662443366,1.4633524491240557,1.4693268315901433,0
752,975,1,0,1,1,-1.0357842692720256,1,0,0,2,0,2,2,0,2,0,1,1,0.2177844645920968,-0.7798210984319573,-0.7876634736148826,0
754,88,0,0,1,0,-1.2395040756535771,1,0,1,2,2,0,0,2,0,0,0,2,0.8493528886139774,-0.923317321455833,-0.9284203943619116,0
755,4733,1,1,0,0,-0.506112772679992,1,2,1,0,0,2,0,2,2,0,1,2,1.1219245242444733,-0.1943432728705917,-0.1378412093786775,1
756,4054,1,0,0,0,1.368109446030281,1,0,2,1,1,1,1,1,1,2,0,0,-1.499084435446331,-0.45420268981467393,-0.43406000918136606,0
757,23,0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.494098368940895,-0.9821276105537042,-0.9819190640042723,0
758,1481,0,0,0,1,-0.7098325790615434,1,0,1,0,2,0,0,0,2,0,1,0,0.7014329156193795,-0.44725398723934406,-0.4392266161546688,1
759,4021,0,0,1,1,1.6125732136881425,1,2,1,2,2,0,2,0,0,2,1,0,0.8493528886139774,1.888326274881929,1.864417708428941,0
760,2817,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4625199477398012,-0.9981868342833554,-0.9990306896637151,0
761,1273,0,0,0,0,-0.42462485012737144,1,0,1,0,0,0,0,2,2,0,0,2,0.8127884009074476,-0.1656440282658166,-0.14115313692566642,1
762,5228,1,0,1,0,-1.1987601143772668,1,0,1,0,0,0,0,0,0,0,1,2,0.18288199905404562,-0.9152215314712423,-0.915084366106036,1
763,875,0,0,1,1,1.6125732136881425,1,2,0,2,0,2,2,0,0,2,0,0,0.06820246942901982,1.0921593753619108,1.1172468538282416,0
764,5643,1,0,1,1,1.3273654847539706,1,0,2,1,1,1,1,1,1,2,0,3,-1.4924363467724167,-0.43708461616878197,-0.43701866445667614,0
765,3304,0,0,0,0,-0.8728084241667845,0,1,0,0,0,0,0,2,0,0,1,3,-0.9639132971962113,-0.8471463056062645,-0.8343174929934665,0
766,3658,1,0,0,0,-0.42462485012737144,1,2,1,0,2,0,0,0,0,0,1,3,0.46708778986389177,-0.3013532925306717,-0.24218900662580833,0
767,5542,1,0,0,0,-0.7505765403378537,1,0,2,1,1,1,1,1,1,1,0,0,-1.4758161250876303,-0.8857281494292866,-0.8820975677380265,0
768,6151,1,0,0,0,0.3495104141225239,1,0,1,0,0,0,2,0,0,0,1,2,0.3141817503638577,0.3555086648839239,0.33609562259543624,0
769,2185,1,0,1,0,-0.6283446565089229,1,0,0,2,2,0,0,0,2,1,0,3,5.9560521395953924e-05,-0.48870354958551815,-0.5217598506256326,0
770,5463,1,0,0,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,1,1,-1.4741541029191516,-0.9026697480891385,-0.908880021834677,0
771,143,1,0,0,0,-0.7098325790615434,1,2,1,0,0,0,0,2,2,0,1,2,0.9490742187226954,-0.37000206210027986,-0.38987889570453393,1
772,2736,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4924363467724167,-0.9985839030019457,-0.9994281209693537,1
773,4120,0,0,1,0,-1.1172721918246462,1,0,1,2,0,2,0,0,2,0,1,3,0.8011542457280975,-0.8069982462821363,-0.8119288627758213,1
774,1371,1,0,1,0,0.02355872391204165,1,0,1,0,0,2,0,2,2,1,1,2,1.0305133049781485,0.33241250108592274,0.38782793087940315,1
775,6232,0,0,1,0,1.6125732136881425,1,2,1,2,2,2,0,2,2,2,1,1,1.524133889016303,2.551100144328869,2.5098461487861408,0
776,6680,0,0,1,1,-1.1987601143772668,0,1,0,0,2,0,0,0,2,0,0,3,-0.8143313020331343,-0.9665536930356633,-0.9548274966699031,0
777,5187,1,0,0,0,-1.2395040756535771,1,2,1,0,2,0,0,0,0,0,1,2,0.5717951864780458,-0.9258982681266698,-0.9357949530332068,1
778,2640,0,0,1,0,1.082901717096109,1,2,1,2,2,2,2,0,2,1,1,1,1.4028062707173625,1.706954107979192,1.779544045158105,0
779,206,1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0,2,-0.6464670630167922,-0.9678772554309643,-0.9681635249257785,1
780,4017,1,0,1,1,1.5718292524118322,1,0,0,0,2,0,2,2,2,2,1,1,0.28426535133124214,1.266737255302103,1.2915204813507983,0
781,5315,0,0,1,1,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,0,3,-0.6647493068700573,-0.9101037568760788,-0.9092995326572955,0
782,177,1,0,1,1,-0.22090504374582004,1,0,0,2,2,0,0,0,0,0,1,1,-0.33400689534280925,-0.3410381050164446,-0.3554348492158492,0
783,3265,0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,2,0,0,0,1,2,-0.41877002593521945,-0.9843335478792058,-0.9851647530003216,1
784,3602,1,0,0,1,1.24587756220135,0,1,0,2,2,0,2,0,0,1,1,0,-0.8043591690222623,0.1348487542140041,0.1212840018977353,0
785,474,0,1,0,0,0.5532302205040753,1,2,1,2,2,2,0,2,2,1,1,2,1.5025276008260804,1.1433371213135466,1.226231349641157,1
786,3512,1,0,1,1,1.6125732136881425,1,2,0,2,0,0,0,0,0,2,0,0,-0.3157246514895444,0.7501508524161506,0.7500203274181109,0
787,1493,0,0,1,0,0.06430268518835193,1,2,0,2,0,0,2,0,0,0,1,0,-0.13124019078841592,-0.12340032848246196,-0.09460951513198215,0
788,547,0,0,1,1,-0.3431369275747509,1,2,0,2,2,0,0,2,2,1,0,2,0.4521295903475845,-0.19893162250763485,-0.1773193857387853,0
789,136,1,0,0,0,1.6125732136881425,1,2,0,2,2,2,2,0,0,2,0,0,0.16127571086382367,1.1580948420211519,1.2062714662913039,0
790,5064,0,0,1,1,1.1236456783724194,0,1,0,2,0,2,2,2,2,2,0,1,-0.16448063415798858,0.5765877036456889,0.5775351407709282,0
791,2399,1,0,0,0,1.4495973685829016,1,2,0,2,2,2,0,0,2,1,1,1,0.4022689252932255,1.2087211036414123,1.3009484351012273,0
792,4051,0,0,1,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,2,1,3,-1.494098368940895,-0.9426854511737366,-0.938091222799119,0
793,6948,0,0,0,1,0.06430268518835193,1,0,0,2,0,2,2,2,0,2,0,1,0.09479482412467834,0.02470630355171203,0.007486171383196262,0
794,2972,0,0,0,0,-1.076528230548336,0,1,0,0,0,0,0,2,2,0,0,1,-0.6581012181961428,-0.8755808377319795,-0.8889863770357634,0
795,3653,1,0,1,0,-1.2395040756535771,1,0,0,0,2,0,2,0,2,0,1,3,-0.019884705500347457,-0.9439869541957824,-0.9515155691229141,0
796,1377,1,0,0,0,-0.05792919864057891,1,2,1,0,0,0,2,0,0,1,0,1,0.5618230534671742,0.11706889937046176,0.11020008437381244,0
797,4449,0,0,1,1,-0.506112772679992,1,2,2,1,1,1,1,1,1,0,1,0,-1.304627841734331,-0.7835050137655448,-0.7825631051925196,0
798,2678,0,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.4891123024354593,-0.9985397842554357,-0.9993839619353939,0
799,2095,1,0,0,0,1.2051336009250397,1,2,1,0,0,2,0,2,2,1,1,2,1.0620917261792426,1.6950861651679934,1.6406638833543699,1
800,4013,0,1,1,0,1.5310852911355222,1,2,1,0,0,0,0,0,0,2,1,1,0.36071837108125965,1.3800783150863725,1.330225874616609,0
801,999,0,0,0,0,-0.9135523854430948,1,2,1,0,0,0,2,2,2,0,1,2,1.1202625020759949,-0.5404768986150394,-0.5732492842228202,1
802,6248,1,0,1,1,0.2680224915699033,1,2,2,1,1,1,1,1,1,2,1,3,-1.3627986176310833,-0.6086183025997822,-0.5983316155120162,0
803,2213,0,0,1,0,0.5532302205040753,1,0,0,0,2,0,2,2,0,2,1,1,-0.019884705500347457,0.3203901426619393,0.29588882217499096,0
804,2186,1,0,0,0,-1.076528230548336,1,0,1,0,2,0,0,2,0,0,1,2,0.6831506717661141,-0.7914243287640954,-0.7820773558189613,1
805,6983,0,0,1,1,1.6125732136881425,1,2,0,0,0,2,0,2,2,2,1,0,0.3989448809562679,1.4052480599703452,1.4336021731166226,0
806,5229,1,0,0,0,-0.5876006952326126,1,0,0,0,0,2,2,0,0,0,0,1,-0.3190486958265014,-0.5405430767348045,-0.569451607302273,0
807,1919,1,0,1,0,1.5718292524118322,1,2,1,2,0,2,2,2,2,2,1,1,1.4543289579402001,2.352720200646515,2.395143058075425,0
808,2986,1,0,1,0,0.3087664528462136,1,2,1,0,2,0,0,2,2,0,1,2,1.213335743510798,0.807284629146641,0.7811082873258468,1
809,1229,1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1579516665268661,-0.9766789453597153,-0.9775031606082871,1
810,1532,1,0,0,0,1.0421577558197987,1,2,1,0,2,2,0,2,2,1,1,0,1.278154608081465,1.647548215803435,1.6362479799583847,1
811,3416,1,0,0,0,1.5310852911355222,1,2,1,2,0,0,2,2,2,2,1,1,1.3030849406086444,2.1913117665395667,2.206561903549876,1
812,5747,0,0,1,0,0.3902543753988342,1,2,2,1,1,1,1,1,1,2,0,2,-1.3145999747452028,-0.518439584733279,-0.5399092135831318,0
813,2476,1,0,1,1,0.06430268518835193,0,1,0,2,0,0,0,0,0,1,0,0,-1.1434116913919037,-0.5932429194410365,-0.5517879937183321,0
814,3346,1,1,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,0,-1.4874502802669807,-0.9658257337182478,-0.9639463371826126,0
815,2231,0,0,0,0,-0.3023929662984406,1,2,1,0,0,0,0,2,0,0,1,3,0.6582203392389346,-0.08614204705474071,-0.07425220047649032,0
816,4441,0,0,0,0,-1.2395040756535771,1,0,1,0,0,2,0,0,2,0,1,3,0.7114050486302511,-0.9285233335440167,-0.9320855941805791,1
817,26,0,0,1,1,0.9199258719908678,1,0,1,0,2,2,2,2,2,1,1,0,1.2931128075977727,1.4883236596487335,1.510394733172806,0
818,71,1,0,1,0,-0.46536881140368175,1,2,1,0,2,2,2,2,2,0,1,2,1.5424161328695678,0.014911941826485038,0.022985992303104344,1
819,2919,1,0,1,0,1.5310852911355222,1,2,1,2,2,0,2,0,0,2,1,1,0.7712378466954819,1.6337831668923053,1.7119807231995312,0
820,2948,0,0,1,0,1.1643896396487294,1,2,1,0,0,2,2,2,2,0,1,2,1.3811999825271402,1.9712474589475326,1.8565353208671072,0
821,3772,1,0,1,1,0.4309983366751445,1,0,0,2,0,2,2,2,2,2,1,1,0.47705992287476395,0.5661756794693217,0.4947148725792255,0
822,5647,1,0,0,0,0.5939741817803856,1,2,1,0,2,2,0,2,2,1,1,2,1.273168541576029,1.149734339557501,1.1315985398651938,0
823,181,1,0,0,0,-1.1172721918246462,1,0,0,0,0,2,2,2,0,0,1,1,-0.02819481634274062,-0.8670218009090335,-0.867017257640737,0
824,3024,0,0,0,0,1.2051336009250397,1,2,2,1,1,1,1,1,1,2,1,1,-1.296317730891938,-0.31736839751381296,-0.3018478615055685,0
825,1585,0,0,1,1,-0.6690886177852331,1,0,1,0,2,2,0,2,0,0,1,1,0.8194364895813623,-0.37635516159772436,-0.37621167469395966,1
826,2541,1,1,1,0,-1.0357842692720256,1,2,1,0,0,0,0,2,2,0,1,0,1.0238652163042339,-0.7230843904200576,-0.7127035134680335,1
827,6453,0,0,1,1,-0.7505765403378537,1,2,2,1,1,1,1,1,1,0,0,3,-1.304627841734331,-0.8430432621808316,-0.850258904252973,0
828,2168,1,0,1,1,1.1236456783724194,1,0,1,0,2,2,0,2,0,1,0,2,0.8692971546357213,1.3986081886205854,1.4015427144617703,1
829,3786,1,0,1,1,0.06430268518835193,0,1,0,0,0,2,2,2,0,0,1,2,-0.6630872847015785,-0.3709064964037356,-0.33483465987357813,0
830,6415,0,0,1,0,0.7162060656093164,1,2,1,2,2,0,2,2,2,1,0,2,1.4543289579402001,1.4680069768808641,1.388515799443614,1
831,6790,1,0,1,1,0.22727853029359305,1,2,2,1,1,1,1,1,1,2,0,1,-1.3212480634191175,-0.5820808765739987,-0.5878659244635313,0
832,2429,0,0,1,1,1.5310852911355222,1,0,0,2,2,2,2,0,2,1,0,1,0.3091956838584216,1.2966497654359042,1.2823133227701693,0
833,1833,0,0,1,1,0.18653456901728277,1,2,1,0,2,0,0,2,0,0,1,2,0.7978302013911399,0.46644525298339684,0.4426734510575395,0
834,6497,0,1,0,0,-1.1580161531009565,1,0,1,0,0,0,0,2,0,0,1,2,0.46708778986389177,-0.8781838437760713,-0.8689381756179905,1
835,2967,1,1,1,1,1.1236456783724194,1,2,1,2,2,0,0,0,2,0,1,2,0.9457501743857384,1.54029554303755,1.4624821813263662,0
836,5803,1,0,1,1,1.2051336009250397,1,0,0,2,0,2,2,0,2,1,0,1,0.21944648676057582,0.9723769785871766,0.9466163466073729,0
837,4950,1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6780454842178864,-0.9877748101069881,-0.98860915764919,1
838,4309,1,0,0,0,0.1457906077409725,1,0,0,2,0,2,2,2,2,0,1,1,0.4787219450432425,0.25220461993068644,0.25084660753594173,0
